"","id","lang","geo","created_at","retweet_count","favorite_count","full_text"
"255",1257073025435832320,"en","","2020-05-03 22:22:19",0,0,"OKC dropped its #facemask order after 🤡s threaten violence against employees. We're dealing with a virus for which we have no vaccine and no proven treatment. Rather than hold threatening imbeciles accountable, OKC opts to let the virus spread. #COVID-19 https://t.co/K0DP6dk29w"
"256",1257065733042946048,"en","","2020-05-03 21:53:20",0,1,"I bought a #ravenclaw mask. Am giving in to #maskfashion. #covid #COVIDー19 #MaskOn #MaskUp #coronavirus #HarryPotter #Protego https://t.co/jTa66uiW6a"
"257",1257065390208843776,"en","","2020-05-03 21:51:58",2,0,"Thread by @RogowskiBubba: WHY YOU’RE WEARING A COVID MASK - The three stages of an initiation ritual A ritual initiation (wearing a #Covid mask)oduces and inducts one into “the way”; a new way of life or world view. https://t.co/i2GhdyzHVQ... The Characte... https://t.co/Jm5VaOYM1t"
"258",1257062180224208896,"en","","2020-05-03 21:39:13",0,3,"What is a mask valve, and why are cities banning them? https://t.co/QMkqZEbXh0 #covid-19"
"259",1257060461364883456,"en","","2020-05-03 21:32:23",3,25,"Our new most read @acsnano paper: respiratory #mask filtration efficiency https://t.co/IadKjmPJaq from Supratik Guha @argonne @UChicagoPME /PSW @PSWnano #nano #engineering #COVID #openaccess #COVID19 https://t.co/2aNX1Am7xZ"
"260",1257060169478897664,"en","","2020-05-03 21:31:14",0,5,"Take no risks. Wear a mask. Eschew anyone without a mask vehemently.  #COVID https://t.co/tpY7Uk6IZq"
"261",1257058839331028992,"en","{'type': 'Point', 'coordinates': [44.56424, -80.94244]}","2020-05-03 21:25:56",0,0,"Ransacked Home Depot, Westside Nurseries, Foodland and Dollarama...no mask no gloves. Let's see if I survive. #covidconsumer #livefree #diefree #covid #wuflu #flu2020 #shopping #flowers @ Owen Sound, Ontario https://t.co/jcFxwp8ba2"
"262",1257057708269883392,"en","","2020-05-03 21:21:27",0,0,"Pink Camo Face Mask Neck Gaiter https://t.co/D0SwWsy0XO via @Etsy #prepper #covid-19 #facemask #camo #pinklady #survivalgear"
"263",1257055929855553536,"en","","2020-05-03 21:14:23",0,0,"Lightbulb Of The Day: Woman cuts a hole through her face mask  #onlyinamerica #mask #covid  https://t.co/kZrv1imtYl"
"264",1257044797094793216,"en","","2020-05-03 20:30:09",1,3,"Just want to be clear,  wearing a mask infringes upon your rights as an American but I can't breastfeed in public because I should keep my boobs covered? #covid #coronavirus #ProtestLockdown"
"265",1257044127683928064,"en","","2020-05-03 20:27:29",0,0,"#Coronavirus #lockdown #COVID #Revolution2020 City ends face-mask rule for shoppers after store employees are threatened https://t.co/4r3evxK1of"
"266",1257038671527608320,"en","","2020-05-03 20:05:48",0,0,"Portugal will be fining anyone out in public $130 for not wearing a mask. That’s my kind of Socialism! https://t.co/P8xydTbh45 #Coronavirus #COVID-19"
"267",1257023188086804480,"en","","2020-05-03 19:04:17",0,1,"Pandemic.... Stage.... 2 😖😖 . #facemask #mask #covid19 #covid #covid_19 #covi̇d19 #essentialworkers #face #facehugger #alien #aliens #justbreathe #nothingtoseehere #virus #coronavirus #itshotinhere #butitlookscool https://t.co/6abfz9PvvW"
"268",1257022138063740928,"en","","2020-05-03 19:00:06",1,1,"Get your #designer mask today! #MothersDay sale! #coronavirus #COVID #Covid_19 #healthandwellness #health #sundayvibes #HealthyAtHome #healthy #MaskingForAFriend #mask  #Masks4All #sale   https://t.co/angQv7bt4l"
"269",1257018511924375552,"en","","2020-05-03 18:45:42",7,11,"In our collective task and responsibility, we have undertaken preventative measures and efforts to combat the spread of #COVID-19. We have deployed, antibacterial soap and Face Mask , to our vulnerable People and IDPs. https://t.co/qYIpM3PSA2"
"270",1257017141519437824,"en","","2020-05-03 18:40:15",0,0,"We are now offering masks to match our headwraps.. 🖤👑🖤👑🖤👑🖤👑🖤👑🖤👑🖤👑🖤😷😷😷😷😷😷😷😷😷 Link to order your custom mask in our bio.   😷👑 -Love Yourself  #qkjj #queen #king #selflove #covid #covid19 #mask #handmade #custom... https://t.co/zjvZEDnwlJ"
"271",1257015952375455744,"en","","2020-05-03 18:35:31",0,0,"We are offering masks to match our headwraps.. 🖤👑🖤👑🖤👑🖤👑🖤👑🖤😷😷😷😷😷😷😷😷😷😷😷  Link to order your custom mask in our bio.  😷👑 -Love Yourself  #qkjj #queen #king #selflove #covid #covid19 #mask #handmade #custom #blackowned... https://t.co/gCwtuGv6mF"
"272",1257014656989888512,"en","","2020-05-03 18:30:23",0,1,"Better be safe than sorry please wear your mask. Value life. #Covid-19 https://t.co/vzHftdTNmz"
"273",1257014173839458304,"en","","2020-05-03 18:28:27",2,6,"Today, a customer asked me if it was still required to wear a mask. She was concerned we would kick her out of the store. Its never been required, but its rude to all the people/workers taking precautions when we wear them to protect you everyday. #Covid #pandemic"
"274",1257008264832790528,"en","","2020-05-03 18:04:59",0,1,"The same people who want people at virtually no risk from #Covid to wear a mask, are the same people who think that everyone should stay at home, not just the at risk population.  These blanket policies are nonsense, and they are driving the next #depression."
"275",1.257008232306e+18,"en","","2020-05-03 18:04:51",0,1,"Wearing this face mask has really drilled home the importance of the smize #covid #facemasks https://t.co/g12S8u7FCd"
"276",1257003922482479104,"en","","2020-05-03 17:47:43",0,0,"Maryland seeks probe of company that failed to provide state with PPE, N95 masks, ventilators - #COVID-19: https://t.co/a1I1OZD1YY"
"277",1256999406030647296,"en","","2020-05-03 17:29:46",0,0,"Limited offer  Face mask available  Each only just 10rs  all INDIA delviery  Minimum order value 1000 pcs  #facemask #protection #limitedoffer #covid-19 #stayhomestaysafe #onlineorder More details  contact us 9878090113, 8196093391  100ml Sanitizet also available only just 35 Rs https://t.co/wJvafVhIok"
"278",1256998218103246848,"en","","2020-05-03 17:25:03",0,0,"A newly-arrived Afghan #refugee and experienced seamstress named Palawasha Basir is sewing about 100 face masks per day in partnership with Stitch Buffalo. #COVID-19 https://t.co/bBmM8xZhvG"
"279",1256997825960796160,"en","","2020-05-03 17:23:30",0,0,"How to develop services in Covid. https://t.co/rRpF8AxXlv is now available for sale. DM me. #domain #CoronavirusOutbreak #COVID19 #COVID  #HealthyAtHome #mask #publichealth   Healthy every day.🌞 https://t.co/qoNpwFzDyo"
"280",1256997212334239744,"en","","2020-05-03 17:21:03",0,0,"Wearing mask &amp; social distancing in public settings, help protect others from contracting #COVID-19. When we do this, we protect each other.  Social responsibility is part of this endeavor. Please act responsibly &amp; be good citizens. 🙏 Stay vigilant. #WearAMask #SocialDistancing"
"281",1256990881401524224,"en","","2020-05-03 16:55:54",0,7,"Wearing a mask doesn’t make you a sheep or mean you have to build a bunker or start a militia. It means that you’re taking care of yourself and others and being considerate. No one is stomping on your rights. Is it that inconvenient? #ROC #COVID"
"282",1256990674110513152,"en","","2020-05-03 16:55:05",6,7,"It looks like wearing a #mask may significantly slow the spread of #COVID-19. There was a 50% reduction in the number of employees diagnosed with the virus just weeks after one Boston hospital required masks for all who enter https://t.co/ENf3a9r1qZ #Vermont #facecovering"
"283",1256988151639408640,"en","","2020-05-03 16:45:03",1,0,"This may seem good until you consider that N95 masks are normally used only once. The fact that this device is needed proves that we are not producing enough masks and that no one thinks we will be able to produce enough masks anytime soon. #PPE #Covid_19 #COVID https://t.co/rWKXBoVXdu"
"284",1256987219841232896,"en","","2020-05-03 16:41:21",23,36,"Why did #M5s guru #Grillo already use  #mask on December 17 in Rome"" to protect himself from virus"" as he stated? Shortly before FM #DiMaio was on a pilgrimage to #CCP #China &amp; Grillo at the Chinese embassy. #M5S knew things that were not said to #Italians &amp; to the world? #Covid https://t.co/26VmZ1aUzG"
"285",1256986977313992704,"en","","2020-05-03 16:40:23",0,0,"Dr. Deborah Birx calls the behavior of Michigan's mask-less protesters 'devastatingly worrisome' because 'they will feel guilty' if they kill their grandparents  via https://t.co/sh7ksSfibA #Birx #COVID  https://t.co/NaYvCA6SLY"
"286",1256986892614152192,"en","","2020-05-03 16:40:03",33,23,"ICYMI: Obama Admin Started Program For Rapid Mask Production; Republicans Shelved it in 2018. LINK: https://t.co/RqDoByfJIc #SmartDissent #PPE #Masks4All #COVID #GOPGenocide #YouWorkForUs https://t.co/IvbDCVGTld"
"287",1256985379716190208,"en","","2020-05-03 16:34:02",0,1,"I am so annoyed with these “thank you” commercials, thanking their employees, you can thank them by keeping them safe @Walmart. my mom caught the virus because her manager told her not to wear a mask “it would scare the customers” #COVID2019 #covid"
"288",1256984875753713664,"en","","2020-05-03 16:32:02",0,0,"Prepping for a safe re-opening is critical to rebounding in business. Our new Face Scan Kiosk instantly shows temperature also detects face mask use &amp; facial recognition access up to 30,000 faces! More: https://t.co/O1aqFJXhY3 #Hotel #Healthcare #Restaurant #Covid #Corona https://t.co/OzbEvQLiO5"
"289",1256984187585867776,"en","","2020-05-03 16:29:18",0,0,"❌🦠More design | https://t.co/eTXVhMZLV0 ✖️✖️✖️#facemask #mask #designmask #maskdesign #designfacemask #quarantine #coronavirus #covid #covid19 #corona #virus #health #positive #QuarantineLife #QuarantineAndChill #QuarantineTime #quarantineday #quarantinebirthday #quarantinedays https://t.co/nwa30ZPcv6"
"290",1256981179825295360,"en","","2020-05-03 16:17:21",0,0,"As someone with a grandma, I beg you all. STAY HOME, SOCIAL DISTANCE, WEAR A MASK. Just because things are opening up doesn’t mean lives aren’t still being lost. Even if U are young and healthy you can still KILL others. Have COMPASSION and we will get through it. #COVID #Corona"
"291",1256979774196547584,"en","","2020-05-03 16:11:46",0,2,"#COSTCO GREAT JOB TRYING TO #PROTECT your #STAFF and #MEMBERS for MAKING EVERYBODY WEAR #MASKS “NO #MASK NO #COSTCO SHOPPING” 👏🏾👏🏾👏🏾👏🏾👏🏾 #HOLDITDOWNCOSTCO #COVID #StayHome STILL!!"
"292",1256978837168144384,"en","","2020-05-03 16:08:02",0,0,"We  joined hands with #WHO to fight #covid-19 If you live in Lagos State,Nigeria  kindly call for #free treated  #NOSE #MASK.   #GOD SAVE THE #WORLD https://t.co/GEbUnuGuxY"
"293",1256978193023713280,"en","","2020-05-03 16:05:29",4,9,"""Manchester Airports Group said the measures were intended to make passengers feel more comfortable about travelling.""  Mission v much not accomplished,  @MAG_PressOffice 😕😷😱   #creepy #LOCKDOWN2020 #lockdown #Covid19UK #COVID  https://t.co/Jrc2yQjvEp"
"294",1256977448379580416,"en","","2020-05-03 16:02:31",0,2,"#sidesplittingsunday #COVID   I bet mask life is a real eye opener for you bad breath MF's"
"295",1256971568477097984,"en","","2020-05-03 15:39:09",0,0,"#COVID__19 #COVIDー19 #COVID #COVID19ireland #COVIDIOT We are out of lockdown already and no appropriate supervised hand sanitation in grocery stores no social distancing people outside store begging. wore a mask and brought my own hand sanitiser WHO approved. 2 standards not ok! https://t.co/zfswCm9eFe"
"296",1256969405197627392,"en","","2020-05-03 15:30:34",0,0,"Finally time to try my hand at making a mask.  Also getting time to piece a quilt before summer session.#COVID #sewing #creativity #selfcare https://t.co/kgOCzPWsxy"
"297",1256969370565214208,"en","","2020-05-03 15:30:25",1,4,"Let's stay safe and SLAY together!  98 designs to choose from.  Buy any 4 or more for 20% off.  For every mask purchased a donation is made to #HeartToHeartInternational ❤️  To shop to go: https://t.co/9U8W9hHcv8  #SlayOn #Masks #Protect #COVID #FaceMask #SLAY https://t.co/kaZlBaKAvj"
"298",1256965845806432256,"en","","2020-05-03 15:16:25",0,0,"We’re wearing #masks on the chin now? Is that what we’re doing to technically “wear a mask”? #CoronavirusPandemic #covid #LOCKDOWN2020"
"299",1256964022886436864,"en","","2020-05-03 15:09:10",2,3,"you camera was wearing a mask . be careful that you scan and kill coronavirus soldiers . .  Comment .  Hashtag🔖 #CartoonNetwork #cartooncrossover #brony #bronymlp #mylittleponyfanart #MLP #mlpfanart #mlpfim #mylittlepony #covid #coronavirus #adventuretime #adventuretimefanart https://t.co/yNyk5nxhzT"
"300",1256963781458092032,"en","","2020-05-03 15:08:13",0,0,"My Mom is not putting on her damn mask in public. And it is making me mad. 😡 #covid-19"
"301",1256962202336202752,"en","","2020-05-03 15:01:56",2,8,"Why wear a mask?  @Thelionlaw provides the best breakdown👇🏽  Now enough evidence confirming #covid travels via air. So let’s be smart and responsible. Agreed N95 to be reserved for health services. Lots of #PPE options out there that reduce risks of transmission.  #covid19 https://t.co/yb1e7sjp0J"
"302",1256959223096885248,"en","","2020-05-03 14:50:06",0,1,"So, what we're saying is that bullying works and people who are probably barely making a living wage have to be put at risk because wearing a face mask is too much of an inconvenience for white shoppers.  #COVID is really shining a spotlight on racism. https://t.co/yWHzdRArUE"
"303",1256957953682350080,"en","","2020-05-03 14:45:03",2,20,"Project HOPE, a United States-based non-governmental organisation, has sent 56,000 N95 protective masks to #Ethiopia to support the response to the #COVID-19 pandemic. https://t.co/v8OU22Ye9Y https://t.co/yU48D6f2yH"
"304",1256957498617192448,"en","","2020-05-03 14:43:15",0,0,"#art #masks #COVID  #fractals   Loose fun fractal pattern.  Available on many products.  https://t.co/7kVPggQa7C?"
"305",1256952816175771648,"en","","2020-05-03 14:24:39",0,0,"Listen up @realDonaldTrump.   You’re personally responsible for anyone harmed by mask-less #goonswithguns you’re sending to our state capitols to harass and intimidate governors and to spread #COVID with their reckless behavior.  #thinkonitjackass #GOP   https://t.co/7U5ldTI6I5"
"306",1256952627700609024,"en","","2020-05-03 14:23:54",6,17,"Does ""My Body, My Choice"" still apply when it comes to choosing whether or not to wear a face mask out in public, or no? #JustAsking   #SundayThoughts #SundayMotivation #COVID"
"307",1256951780245753856,"en","","2020-05-03 14:20:32",0,0,"Wear a mask! That's it, that's the tweet #Masks4All #COVID #pandemic"
"308",1256950955658170368,"en","","2020-05-03 14:17:15",0,0,"So wait.... she waits till now to start wearing a mask during briefings? This is specifically designed to instill fear in the population. #COVID #PureMichigan https://t.co/EHFPl6G0eZ"
"309",1.256948884536e+18,"en","","2020-05-03 14:09:01",0,0,"Secure the best and most effective mask you can find. Short of that, this is better than nothing.  #COVID #COVIDー19 #StayHome  https://t.co/uMNInZ9lQ2"
"310",1256948704696766464,"en","","2020-05-03 14:08:18",0,0,"The relaxation of the law proved premature. As the death toll rose again in a third wave of the disease – and despite the protests of the newly formed Anti-Mask League – mandatory mask-wearing was reintroduced for another six weeks. 1918 &amp; #COVID 19 https://t.co/O7D81kmgTt"
"311",1256948487612178432,"en","","2020-05-03 14:07:27",1,1,"African American Juvenile Justice Project is concerned that GA citizens &amp; Stores @DollarGeneral @DollarTree @WalmartInc Family Dollar @McDonalds customers &amp; employees  have no gloves or mask Same of 30 out of 462 cars @kiplyn @DrBenChavis @WSBTVNewsdesk @cbs46 @karyngreer #COVID"
"312",1256947967904407552,"en","","2020-05-03 14:05:23",0,0,"Seriously lmao #puppymeme #coronamemes #coronamemes🤣🤣🤣🤣 #covid19 #covid #mask #quarantine #lol #lmao #forreal #breezethroughmyhair #dogoutthewindow #flow https://t.co/x4knsAg1In"
"313",1256946719461462016,"en","","2020-05-03 14:00:25",0,2,"PSA: your mask 😷 isn’t doing anything if you take it off every time you want to say something. #COVID #Masks4All #NYStrong"
"314",1256946387658379264,"en","","2020-05-03 13:59:06",0,0,"The only thing that breaks my heart when wearing a mask in public:  I can’t smile at my brothers and sisters in my community.   Let our personal challenge be to wave at each other instead. ❤️  #covid #QuarantineLife"
"315",1256940686814982144,"en","","2020-05-03 13:36:27",0,1,"Order your #FaceShield #Respirator #Covid-19 #StaySafeNigeria #StayHome @iam_doctormayor @DONJAZZY @davido @SAMKLEF @TosinOlugbenga @toyin_abraham1 @_harrisonJNR @_aremo_ade https://t.co/SVg1TqraKl"
"316",1256940552316207104,"en","","2020-05-03 13:35:55",0,0,"#infamouzArt ✨ #branding #logo #quarantine #covid #design #color #red #yellow #white #black #align #exclusive #print #font #mask 😷 #shadow   #soon embroidered ❌❌❌ #Amsterdam #fashion #shirt #Needle #heatpress #flex #transfer ✂️🖊 #vector https://t.co/rqjPH0Bf7r"
"317",1256939773341634560,"en","","2020-05-03 13:32:49",0,2,"Trump campaign criticized after report claiming it's considering 'Make America Great Again' coronavirus masks - At least it might get their dumbass supporters to wear their masks.  Maybe then @VP would wear his mask when visiting a hospital! #COVID-19  https://t.co/Xcbcrt3IGt"
"318",1256938946338025472,"en","","2020-05-03 13:29:32",0,0,"An abandoned mask. Grade: F Not only is it not protecting anyone, it now may also be a source of germs for others. Remember class, when one mask fails we all fail 😔 #coronavirus #Covid_19 #COVID #Covid19usa #WearAMask https://t.co/uTbMO1Ce7J"
"319",1256931285445906432,"en","","2020-05-03 12:59:05",0,1,"#provhealth #canada #RCMP #CDCVancouver #COVID Can someone advise on the use of underwear as a mask? What about lettuce mask? Anyone? https://t.co/rfRR5z643L"
"320",1256928528756547584,"en","","2020-05-03 12:48:08",0,0,"Protect yourself &amp;loved once from #covid-19, may God protect us all. We produce and sell quality &amp; comfortable nose mask. Delivery nationwide: DM or WhatsApp 08032472202  #lagosmask #lockdownhustle  #Covid_19"
"321",1256926897755377664,"en","","2020-05-03 12:41:39",0,0,"As we prepare to step out tomorrow. Let's introduce  nikdancreations face mask. They comfortable, breathable and safe. To order send a  to nikdancreations.  #covid19  #coronavirus  #covid  #lockdown  #MASKUPLAGOS... https://t.co/KWp9QSIoF2"
"322",1256926019128303616,"en","","2020-05-03 12:38:10",1,3,"While we are still talking about Uganda; let  me ask you politely : Can you be my sanitizer ? The Quarantine of my heart ? My one and only #Covid, the Mask of my life ?  #UGANIG Obasanjo https://t.co/Wjru39FX1B"
"323",1256925905462669312,"en","","2020-05-03 12:37:43",10,57,"In our collective task and responsibility, we have undertaken preventative measures and efforts to combat the spread of #COVID-19. We have deployed, antibacterial soap and Face Mask , to our vulnerable People and IDPs.  @OFilish  @ahmedvision1  @SC_Somalia https://t.co/kskfaE23h6"
"324",1256924816243818496,"en","","2020-05-03 12:33:23",0,0,"Masculine Blue Photography Lover Camera Black Cotton Face Mask #photography #photographer #coronavirus #mitigation #covid-19 #professionalphotographer https://t.co/zoOsaboZdM via @zazzle"
"325",1256923679658819584,"en","","2020-05-03 12:28:52",0,0,"Oklahoma city ends face mask rule for shoppers after store employees are threatened #losing #coronavirus #covid #thanksgop https://t.co/abTXrroU8P via @nbcnews"
"326",1256922796694949888,"en","","2020-05-03 12:25:21",0,0,"GO OUT WITH STYLE :) #topdrawer #mask #covid #protectyourself #mort  https://t.co/vXDI8DE14A"
"327",1256922573721477120,"en","","2020-05-03 12:24:28",0,0,"Personalized Starburst Class of 2020 For Him Black Cotton Face Mask #covid-19 #flattenthecurve #graduation2020 #graduationmask https://t.co/JfRGD45Ve9 via @zazzle"
"328",1256918140698664960,"en","","2020-05-03 12:06:51",0,0,"New #COVID term : “Masskhole”: an a**hole who doesn’t wear a mask when they are supposed to."
"329",1256900455457685504,"en","","2020-05-03 10:56:35",0,0,"Malaysians: what will you do tomorrow if you see someone not wearing a mask walking towards you? #covid19 #covid #malaysia"
"330",1256888564920410112,"en","","2020-05-03 10:09:20",1,1,"The Japanese government announced that the state of emergency was extended until May 31. I hope additional financial supports to small and mid sized companies.  Btw, his mask looks small always. https://t.co/hOrpLg3f6y #coronavirus #COVID #COVIDー19 #Japanese"
"331",1256887003456700416,"en","","2020-05-03 10:03:08",8,6,"Should we be wearing face masks?  Schlieren imaging footage of a woman coughing, first without and then with a face mask.   Credit: Professor Gary Settles / Science Photo Library https://t.co/d36ZM2i06Q   #coronavirus #cough #covid #covid19 #facemask #ppe #schlieren https://t.co/KNYsgZUMYf"
"332",1256880072532922368,"en","","2020-05-03 09:35:35",0,0,"Do we still need to wear an N95 with our beekeeper suits when we go to Walmart? #HereWeGoAgain #COVID19 #MurderHornet #China #lockdown #ChinaLiedPeopleDied #InThisTogether #COVID https://t.co/gw8ktkqXEV"
"333",1256879753375756288,"en","","2020-05-03 09:34:19",8,8,"As Lagosians step out tomorrow as part of easing of the lockdown, we have one message - Mask Up.  My mask protects you. Your mask protects me. Let's slow the spread of #COVID-19 starting on May 4. #MaskUpLagos #FlypadExt  @followlasg @lsmoh @ProfAkinAbayomi @jidesanwoolu @NCDCGov https://t.co/CtQdshxvFi"
"334",1256877909056172032,"en","","2020-05-03 09:26:59",0,6,"The air is pure but wearing a mask is mandatory! Oh human learn now the lessons of spoiling nature &amp; face purgatory!  #Covid_19india  #COVID  #sundayvibes"
"335",1256877094442762240,"en","","2020-05-03 09:23:45",0,0,"Remember to wear a mask in public places... #corona #covid #coronavirus #stayhome #virus #quarantine #staysafe #love #lockdown #dirumahaja #s #stayathome #memes #instagram #socialdistancing #coronamemes #india #d #k... https://t.co/c3GGoVmI2L"
"336",1256871755702063104,"en","{'type': 'Point', 'coordinates': [48.86499, 2.33681]}","2020-05-03 09:02:32",0,0,"My mask of the day ... Couture by @onauratoutvu  #onauratoutvu #onauratoutvuaccessories #onauratoutvufashion #yassensamouilov #liviastoianova #mask #facemask #crystals #sparkling #getyourmask #mask #covid #covid19... https://t.co/jur55leEMa"
"337",1256869947520802816,"en","","2020-05-03 08:55:21",0,2,"#COVID-19 : The Dangers of Prolonged Use Of Nose Mask https://t.co/Accmwd6lsW https://t.co/fCI8yet90A"
"338",1256863456160092160,"en","","2020-05-03 08:29:33",57,137,"To all those thinking they are protected by just using a scarf or similar to cover your mouth, here is a comparison.  #COVID__19  #COVID19ireland #COVID #COViD19 #mask https://t.co/w5w0AjF55d"
"339",1256861919757156352,"en","","2020-05-03 08:23:27",0,0,"GOT MASKS! #N95 https://t.co/bVCtykl8kC We Supply Government Contracts For ALL States-Counties &amp; Citys.. We Even #DONATE 5% Of The Total Order ex: 100k Ordered =500pcs #DONATION #PayItForward NO PRICE GAUGING HERE! #StaySafe qinowwireless@gmail.com #KN95 #Masks #COVID https://t.co/k8qHv5Tc5n"
"340",1256854397897842688,"en","","2020-05-03 07:53:34",0,0,"To protect yourself and others wear mask and stay at home 😷!  #covid #COVIDー19  #StaySafe  #StayAtHome #WearMask https://t.co/P0ZjFwYdpp"
"341",1256848377557508096,"en","","2020-05-03 07:29:38",0,0,"More Brits showing ""creativity"" when dealing with the face mask shortage   #coronavirus #COVID #MascarillasParaTodos  #MascarillaObligatoria https://t.co/SiCBzooE6W"
"342",1256847732104462336,"en","","2020-05-03 07:27:05",1,1,"Use mask..... Break the chain. #COVID #COVIDー19 #CoronaVirusPakistan #Stamps #stampcollection #philately https://t.co/IJPPgkiKkS"
"343",1256846056362565632,"en","","2020-05-03 07:20:25",0,0,"Ngithi Good morning Faka I mask 😷 #Level4Regulations #COVID https://t.co/BHjydh4PIx"
"344",1256837125036802048,"en","","2020-05-03 06:44:56",0,0,"#China intentionally hid virus evidence: new intel; Footage from N95 mask... https://t.co/P1kY1DMGhX via @YouTube #coronavirus #CoronaCrisis #CoronaAlert #CoronavirusOutbreak #CoronaVirusUpdate #Covid #Covid_19 #Covid19"
"345",1256837019533291520,"en","","2020-05-03 06:44:31",0,2,"When #Haldirams namkeens, bingo and kurkure reach my nearest market stores, why can't N95 masks, #Dettol sanitizers and gloves reach here🙄  #COVID #dyingcuzoflockdown @DettolIndia"
"346",1256833092058316800,"en","","2020-05-03 06:28:54",1,0,"Fuck’s sake, #Texas. We’re going the wrong direction. Get your shit together!  Put on a mask or stay the fuck home!  #COVID #CoronaVirus #COVIDIOTS https://t.co/Tb0b5hDMVi"
"347",1256832974810681344,"en","","2020-05-03 06:28:26",1,1,"Masks at Amazon @amazon #Amazon #mask #COVID #COVID__19 #Corona #Masks4All #masks #blogger #shopping #shoppingonline #onlineshopping #facemask https://t.co/lgbIhpdCSm"
"348",1256832445892014080,"en","","2020-05-03 06:26:20",4,14,"One thing I’ll say for the lockdown. It taught us the power of BOYCOTT to bring the economy to its knees.  If we did it for ALL businesses we can certainly do it for one that is stupid enough to listen to the CDC  and force all fliers to wear masks #COVID  https://t.co/iXEFD9Wun0"
"349",1256831723385618432,"en","","2020-05-03 06:23:28",1,1,"How to eat with a face mask on. #TikTok #COVID #lifehack https://t.co/H7x9GRzLIw"
"350",1256828832830586880,"en","","2020-05-03 06:11:59",0,1,"Got all kinds of face covers! Do you have yours? Stay well. Be safe. #facecover #mask #SafetyFirst #COVID https://t.co/Lft85z3OMQ"
"351",1256827673936121856,"en","","2020-05-03 06:07:22",1,2,"Meet the #N95 Easy Access Blowjob #COVID mask https://t.co/MnAkbcnb16"
"352",1256823871321194496,"en","","2020-05-03 05:52:16",3,17,"Anyone know where I can get one of these mask? Please I need one of these specia lmade mask so I can breath better..smh . .. #covid19 #covid #coronasafe #coronavirus #virus #coronamask https://t.co/fVOe4OMw4j"
"353",1256823360887152640,"en","","2020-05-03 05:50:14",4,5,"Anyone know where I can get one of these mask? Please I need one of these specia lmade mask so I can breath better..smh . .. #covid19 #covid #coronasafe #coronavirus #virus #coronamask https://t.co/6yQEtzMH5Q"
"354",1256820785701957632,"en","","2020-05-03 05:40:00",0,0,"Protect yourself and loved ones. Get this 100% cotton filtered mask that is washable and reusable.lets win #covid-19 https://t.co/3jt5fE1RcK"
"355",1256811799770550272,"en","","2020-05-03 05:04:18",0,0,"Pssst...hey...wait, 1st, not so close, 6ft, remember  Okay, um, just want to let u know wearing mask on chin/neck/forehead doesn't protect u from #COVID. Esp. since so many ppl keep walking/running/bikeriding closer than 6ft from u.   Safety tip: Over nose/mouth when outside."
"356",1256807232135729152,"en","","2020-05-03 04:46:09",0,0,"When you don’t know if you’re getting @Uber ready 🚙 or shower ready🚿  In all fairness I was told how masks are expensive but you can get shower liners @DollarTree and “they work the same” 🤷🏻‍♂️🚙🦠🏆👏🏻🚿 #uber #dollartree #mask #covid #coronavirus #openforbusiness #notthesame #yup https://t.co/p5ZX5zENRt"
"357",1256806940459642880,"en","","2020-05-03 04:44:59",0,0,"#COVID-19 my fellow Kenyans,we CAN defeat this pandemic.Let’s care for one another by washing hands with soap and running water frequently,ware mask any time you go to public places,keep at least a distance of 1.5m a part from each other(avoid crowded places ).Stay at home please"
"358",1256805190545494016,"en","","2020-05-03 04:38:02",0,0,"Mask making #covid #masks https://t.co/dd0HWuNKWN"
"359",1256803276936413184,"en","","2020-05-03 04:30:26",1,2,"Don't venture outside unless it is an emergency. If you are going out, make sure to wear a mask. Stay aware to stay well. For any concern, call 'Didi Ke Bolo' on 91370 91370. #didikebolo #covid #safety https://t.co/VGbl63eMmN"
"360",1256796715627229184,"en","","2020-05-03 04:04:21",0,0,"Shocked: crowds at Raymond Rimkus park late this afternoon, teams playing games, ppl walking, biking, others playing games, not 1 person with a mask except one lady walking. No social distancing. @LeonValleyCOC zip code has one of the highest numbers of #Covid. Stupid."
"361",1256795395952226304,"en","","2020-05-03 03:59:07",0,2,"Starting Monday, Costco won’t allow anyone in the warehouse without a mask. Thanks for protecting people first Costco🙏 There are other new rules too, commendable actions for all of US🌅 #Covid https://t.co/KzkjYZ9XM9"
"362",1256791389796474880,"en","{'type': 'Point', 'coordinates': [37.98415, -121.2843]}","2020-05-03 03:43:12",0,0,"Designer Masks Back On Deck ❤️💚 Ziggys Smoke ShopTM️ New Inventory Arriving Daily !! 209-942-2881 #mask #masks #maskoff #covid #covid19 #covid_19 #covi̇d19 #kungfu #stockton #209 #norcal #quarentine #quarentinelife... https://t.co/bAcGKsOW9W"
"363",1256784898591010816,"en","","2020-05-03 03:17:24",0,0,"Hot Pink | Black Paisley Floral Swirls Pattern Cloth Face Mask #paisley #floral #covid #19 #coronavirus #ClothFaceMask https://t.co/M8reEVninO"
"364",1256779703681253376,"en","","2020-05-03 02:56:45",12,63,"Remember when the “experts” told us wearing a mask would do NO good?  Remember when the “experts” predicted 2 million #COVID deaths?   Remember when the CDC combined influenza deaths WITH #COVID deaths?  You sheep! #Revolt is coming! #OpenAmerica #OpenUpAmerica"
